age	job	marital	education	default	housing	loan	contact	month	day_of_week	duration	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	y
57	4	1	3	1	2	2	1	5	4	1441	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	1
38	9	1	3	1	2	1	2	2	3	100	5	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
31	3	1	2	1	2	1	1	1	4	172	2	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	0
32	3	1	2	1	1	1	1	5	2	154	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9628117913832199	1.0	0
31	1	1	1	1	1	1	2	1	5	97	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9142857142857139	0.7194706994328897	0
32	8	1	2	1	1	1	1	3	4	356	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5605442176870745	0.7557655954631386	0
44	3	1	3	1	1	1	2	2	4	351	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9605442176870749	1.0	0
44	6	1	6	1	1	2	1	6	4	218	1	999	0	1	-0.33333333333333326	-0.4996102883865916	-0.93305439330544	-0.4911564625850341	0.024574669187146014	0
39	3	1	2	1	2	1	1	3	2	138	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5804988662131518	0.7557655954631386	0
38	5	1	4	1	1	2	1	6	4	63	2	999	0	1	-0.33333333333333326	-0.4996102883865916	-0.93305439330544	-0.4911564625850341	0.024574669187146014	1
49	6	3	3	1	1	2	1	7	5	138	1	999	0	1	-0.7916666666666665	-1.0	0.6234309623430958	-0.8875283446712019	-0.14858223062382336	0
51	3	1	3	1	2	1	2	2	3	295	3	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7369614512471656	-0.14858223062382336	0
55	10	1	3	1	1	1	1	3	4	303	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5605442176870745	0.7557655954631386	0
49	5	3	2	1	1	1	1	5	4	1171	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9605442176870749	1.0	0
29	1	2	2	1	1	2	1	1	2	146	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.70702947845805	0.024574669187146014	0
49	5	1	4	1	2	1	2	2	4	77	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
39	1	1	1	1	2	1	2	3	4	281	2	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5605442176870745	0.7557655954631386	0
30	2	2	2	1	2	1	1	1	3	111	2	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7238095238095239	0.024574669187146014	0
37	5	2	4	1	1	1	1	3	1	347	1	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	0
54	1	1	5	1	2	1	1	1	3	50	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6988662131519275	0.024574669187146014	0
35	5	1	3	1	2	1	1	7	1	224	3	999	0	1	-0.7916666666666665	-1.0	0.6234309623430958	-0.8938775510204082	-0.14858223062382336	0
41	5	2	4	1	1	1	1	1	5	175	2	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7024943310657598	0.024574669187146014	0
31	5	1	4	1	2	1	2	1	1	258	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9138321995464851	0.7194706994328897	0
30	3	1	3	1	2	1	1	7	3	514	7	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
43	5	1	4	1	1	1	1	3	5	166	3	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5954648526077093	0.7557655954631386	0
31	1	1	4	1	2	1	2	2	5	70	8	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
33	3	2	3	1	1	1	2	8	4	166	3	6	2	3	-1.0	-0.8207326578332044	1.0	-0.9523809523809524	-0.5924385633270361	1
30	6	3	3	1	2	2	2	1	1	164	4	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
47	3	2	3	1	2	1	1	7	4	429	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
32	2	1	4	1	1	1	1	1	5	146	3	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7024943310657598	0.024574669187146014	0
41	5	1	2	1	1	1	2	2	1	145	24	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9609977324263037	1.0	0
60	1	1	4	1	2	1	2	1	5	59	3	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
42	2	1	2	1	1	1	1	9	3	274	1	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6507936507936508	0.024574669187146014	0
39	2	1	2	1	1	1	1	1	4	328	2	6	3	3	-0.33333333333333326	0.30553390491037646	-0.09623430962343127	-0.9782312925170068	-0.6589792060491533	1
29	1	1	6	1	1	1	1	1	4	108	4	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	0
40	1	2	4	1	1	1	1	5	4	498	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
30	2	1	2	1	2	1	2	1	1	147	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9179138321995464	0.7194706994328897	0
38	3	1	2	1	2	1	1	1	2	275	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6829931972789116	0.024574669187146014	0
37	3	1	2	1	2	1	2	1	5	316	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
26	1	2	1	1	1	1	1	5	3	200	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9614512471655325	1.0	0
37	6	1	3	1	2	1	2	2	4	288	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
44	5	1	2	1	1	2	1	7	1	390	2	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9641723356009069	1.0	0
46	3	1	2	1	2	1	1	1	1	318	2	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6925170068027212	0.024574669187146014	0
59	3	1	3	1	2	1	2	8	5	85	1	999	0	1	0.37500000000000006	0.2447388932190222	-0.1297071129707117	0.965079365079365	0.7557655954631386	1
52	2	1	2	1	1	1	1	7	5	607	5	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
40	5	3	4	1	2	1	1	7	5	279	4	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9637188208616776	1.0	0
44	2	1	2	1	1	1	2	2	1	40	3	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9609977324263037	1.0	0
35	6	1	3	1	1	1	1	3	3	121	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.6126984126984125	0.7557655954631386	0
33	5	1	4	1	2	1	1	7	1	335	3	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9641723356009069	1.0	0
38	1	1	5	1	1	1	1	1	4	130	2	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	0
53	8	1	5	1	1	2	1	9	5	398	2	999	0	1	-0.33333333333333326	0.2065471551052127	0.3556485355648529	-0.9959183673469388	-0.6589792060491533	1
56	10	3	2	1	1	1	2	1	2	267	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9156462585034013	0.7194706994328897	0
48	1	1	2	1	1	1	1	7	2	128	6	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9632653061224488	1.0	0
45	3	3	2	1	1	1	1	5	1	800	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
48	6	1	3	1	1	1	1	8	2	294	1	999	1	2	-1.0	-0.8207326578332044	1.0	-0.9523809523809524	-0.5924385633270361	1
62	3	1	2	1	2	1	2	6	3	163	2	999	0	1	-0.33333333333333326	-0.4996102883865916	-0.93305439330544	-0.598639455782313	0.024574669187146014	1
24	2	2	2	1	2	1	1	5	4	1150	3	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9605442176870749	1.0	1
33	3	2	2	1	2	1	1	8	3	87	1	999	0	1	-1.0	-0.8207326578332044	1.0	-0.9564625850340136	-0.5924385633270361	0
49	5	3	4	1	1	1	1	6	5	361	2	999	1	2	-0.33333333333333326	-0.08963367108339071	0.33891213389121333	-1.0	-0.6589792060491533	0
54	9	1	4	1	2	1	2	8	3	187	2	999	0	1	-1.0	-0.8207326578332044	1.0	-0.9528344671201814	-0.5924385633270361	0
57	5	3	3	1	2	2	2	2	5	187	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
31	3	2	2	1	2	1	1	3	1	89	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	0
51	3	1	3	1	1	1	1	5	4	147	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9628117913832199	1.0	0
50	5	2	3	1	1	1	2	9	1	634	1	999	0	1	-0.33333333333333326	0.2065471551052127	0.3556485355648529	-0.9959183673469388	-0.6589792060491533	1
30	3	2	3	1	1	1	1	7	1	83	1	999	2	2	-0.7916666666666665	-1.0	0.6234309623430958	-0.8884353741496599	-0.14858223062382336	0
30	1	1	1	1	1	1	1	5	3	245	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
46	3	3	2	1	1	1	1	2	3	372	1	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7165532879818595	-0.14858223062382336	1
48	1	1	5	1	2	1	2	2	3	984	4	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9183673469387756	1.0	0
31	8	2	3	1	2	1	1	3	4	1855	3	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5605442176870745	0.7557655954631386	0
40	5	1	3	1	1	2	1	1	1	133	2	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7210884353741497	0.024574669187146014	0
42	5	1	4	1	2	1	1	1	3	377	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7147392290249434	0.024574669187146014	1
57	3	3	3	1	2	1	2	3	2	5	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.8267573696145123	0.7557655954631386	0
36	5	1	3	1	1	2	1	1	3	101	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7147392290249434	0.024574669187146014	0
53	2	1	2	1	2	1	2	1	2	429	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9156462585034013	0.7194706994328897	0
58	4	1	1	1	2	1	1	7	5	83	2	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9637188208616776	1.0	0
35	3	2	3	1	1	1	1	1	4	143	1	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	0
41	3	1	6	1	2	1	1	9	1	1203	2	999	1	2	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.617233560090703	0.024574669187146014	1
30	5	2	4	1	1	1	1	7	2	129	3	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9632653061224488	1.0	0
37	2	2	2	1	1	1	2	1	5	227	9	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9142857142857139	0.7194706994328897	0
53	2	1	1	1	1	1	2	5	5	723	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9591836734693875	1.0	0
28	3	2	3	1	1	1	1	1	1	119	4	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7210884353741497	0.024574669187146014	0
29	8	2	3	1	2	1	2	2	2	347	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9605442176870749	1.0	0
44	3	1	3	1	1	1	1	3	1	358	4	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	0
56	7	1	2	1	1	2	1	5	1	308	2	999	0	1	-0.7916666666666665	-0.7911145752143369	0.4393305439330537	-0.8077097505668935	-0.14858223062382336	1
31	2	2	2	1	2	1	1	5	4	16	35	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.965079365079365	1.0	0
40	1	2	1	1	1	1	2	2	3	128	3	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9183673469387756	1.0	0
47	1	1	2	1	1	2	2	1	1	72	6	6	1	3	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6925170068027212	0.024574669187146014	0
37	6	2	3	1	2	1	1	1	5	107	1	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6784580498866214	0.024574669187146014	0
57	7	1	3	1	1	1	2	1	5	768	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9142857142857139	0.7194706994328897	0
37	1	2	4	1	2	1	1	7	2	94	3	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9632653061224488	1.0	0
34	3	2	3	1	2	2	1	7	1	78	3	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9632653061224488	1.0	0
43	2	1	2	1	2	2	2	1	5	262	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
49	3	1	3	1	2	1	1	3	5	163	1	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5954648526077093	0.7557655954631386	0
25	3	2	2	1	1	1	2	2	2	54	3	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9623582766439907	1.0	0
38	2	1	2	1	2	2	1	5	4	74	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.965079365079365	1.0	0
40	10	3	2	1	2	2	2	2	4	257	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.918820861678004	1.0	0
31	5	2	3	1	2	1	1	3	5	259	1	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5954648526077093	0.7557655954631386	0
29	5	1	4	1	2	1	2	1	5	64	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
57	3	1	3	1	1	1	1	5	4	73	10	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
38	6	1	3	1	2	1	1	1	1	525	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6925170068027212	0.024574669187146014	0
48	3	2	3	1	1	1	1	3	2	210	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5804988662131518	0.7557655954631386	0
32	3	2	3	1	2	1	1	7	2	823	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9637188208616776	1.0	1
30	4	1	3	1	1	1	2	4	3	103	2	999	0	1	-1.0	-0.8612626656274358	0.757322175732217	-0.9383219954648527	-0.5924385633270361	0
34	2	3	2	1	2	1	1	1	1	66	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7210884353741497	0.024574669187146014	0
60	1	1	5	1	1	1	1	3	5	347	2	4	1	3	-0.04166666666666663	1.0	-1.0	-0.8185941043083902	-1.0	0
37	5	1	4	1	2	1	2	2	4	96	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
47	5	3	2	1	1	1	1	7	2	56	5	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9632653061224488	1.0	0
28	3	1	3	1	1	1	1	7	3	226	3	999	1	2	-0.29166666666666663	0.42322681215900104	0.046025104602510414	-0.8807256235827665	-0.7882797731569013	0
33	3	1	3	1	1	1	1	1	5	165	1	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	1
36	5	1	4	1	2	1	2	2	2	183	9	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9609977324263037	1.0	0
31	4	1	3	1	1	2	2	2	3	464	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9183673469387756	1.0	0
37	1	1	1	1	1	1	1	1	4	271	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6861678004535148	0.024574669187146014	0
32	5	2	3	1	1	2	1	7	2	93	2	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9637188208616776	1.0	0
29	6	2	3	1	1	1	1	1	1	468	2	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6925170068027212	0.024574669187146014	0
33	2	2	3	1	1	1	1	8	3	252	2	3	2	3	-0.04166666666666663	0.8706157443491804	-0.8912133891213392	-0.8448979591836736	-1.0	1
57	9	1	5	1	1	1	2	5	4	381	3	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9641723356009069	1.0	0
35	1	1	1	1	2	1	2	2	1	15	3	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9609977324263037	1.0	0
34	1	1	1	1	1	1	1	9	1	210	1	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6507936507936508	0.024574669187146014	0
50	8	1	1	1	1	1	2	2	1	82	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9646258503401357	1.0	0
49	6	1	3	1	2	1	1	9	4	289	1	999	1	2	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6485260770975058	0.024574669187146014	0
28	1	1	1	1	2	1	1	1	2	549	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6829931972789116	0.024574669187146014	0
52	3	1	4	1	1	2	1	5	5	139	2	6	1	3	-0.29166666666666663	0.5697583787996905	-0.12133891213389125	-0.8829931972789116	-0.7882797731569013	0
65	5	1	4	1	2	1	1	4	4	263	1	999	0	1	-0.04166666666666663	0.5572876071706929	0.11297071129707081	-0.8893424036281179	-1.0	0
26	1	1	1	1	1	1	1	9	4	77	3	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6485260770975058	0.024574669187146014	0
56	1	3	1	1	1	2	1	5	3	123	3	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
39	9	1	1	1	1	1	1	3	1	150	4	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	0
23	3	2	2	1	1	1	1	5	3	34	3	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9614512471655325	1.0	0
32	3	2	3	1	2	1	1	7	4	159	2	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.965079365079365	1.0	0
35	3	2	3	1	1	1	1	7	4	789	1	999	0	1	-0.7916666666666665	-1.0	0.6234309623430958	-0.8875283446712019	-0.14858223062382336	0
50	6	1	3	1	2	1	1	5	4	650	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
58	7	3	3	1	1	1	2	1	3	83	4	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.915192743764172	0.7194706994328897	0
37	1	3	4	1	1	1	1	3	4	75	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5605442176870745	0.7557655954631386	0
34	3	2	3	1	2	1	1	3	4	169	1	7	2	3	-1.0	-0.6508183943881534	0.7322175732217571	-0.9641723356009071	-0.5924385633270361	1
54	5	1	4	1	1	1	2	1	2	150	3	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.915192743764172	0.7194706994328897	0
60	3	1	3	1	2	1	1	7	3	133	1	999	0	1	-0.7916666666666665	-1.0	0.6234309623430958	-0.8975056689342404	-0.14858223062382336	0
30	1	1	1	1	1	1	1	5	2	219	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
34	1	1	1	1	2	1	1	9	4	234	1	999	1	2	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6485260770975058	0.024574669187146014	0
30	1	1	2	1	1	1	2	2	3	32	3	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9614512471655325	1.0	0
37	1	1	5	1	1	1	1	1	2	164	3	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6829931972789116	0.024574669187146014	0
34	5	1	2	1	2	1	1	1	3	347	1	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6988662131519275	0.024574669187146014	0
31	5	1	6	1	1	1	2	3	4	51	8	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5605442176870745	0.7557655954631386	0
41	2	1	2	1	1	1	1	1	2	314	2	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.70702947845805	0.024574669187146014	1
48	3	1	3	1	2	1	1	3	4	298	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5605442176870745	0.7557655954631386	0
21	11	2	2	1	2	1	1	8	3	328	1	999	0	1	-1.0	-0.8207326578332044	1.0	-0.9528344671201814	-0.5924385633270361	1
38	1	1	6	1	1	1	2	5	2	226	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9628117913832199	1.0	0
42	4	1	3	1	1	1	2	1	3	1002	5	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
33	3	1	3	1	2	1	2	2	5	286	2	999	0	1	-0.29166666666666663	0.44505066250974323	-0.07949790794979084	-0.9428571428571428	-0.7882797731569013	0
38	1	2	2	1	2	1	1	6	2	141	1	999	1	2	-0.33333333333333326	-0.08963367108339071	0.33891213389121333	-0.9909297052154196	-0.6589792060491533	1
52	6	3	3	1	2	1	1	3	3	578	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.6126984126984125	0.7557655954631386	0
44	5	2	4	1	1	1	1	7	1	95	3	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
38	5	2	2	1	2	1	2	1	2	152	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
24	2	2	2	1	1	1	2	2	2	453	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9623582766439907	1.0	0
32	5	2	4	1	1	2	1	5	4	234	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.965079365079365	1.0	0
32	2	1	2	1	2	1	2	1	5	162	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
50	3	1	3	1	1	1	1	9	1	160	1	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.653061224489796	0.024574669187146014	1
40	2	3	2	1	2	1	2	2	1	155	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9609977324263037	1.0	0
47	1	1	6	1	1	2	2	1	4	93	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9138321995464851	0.7194706994328897	0
33	3	2	2	1	1	1	1	7	5	167	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
27	3	2	2	1	1	1	1	5	3	112	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9614512471655325	1.0	0
35	6	1	2	1	1	1	2	3	5	159	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5954648526077093	0.7557655954631386	0
49	3	1	5	1	1	1	1	1	2	43	3	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.70702947845805	0.024574669187146014	0
40	3	3	3	1	2	1	2	5	2	192	5	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9628117913832199	1.0	0
47	3	1	3	1	2	1	1	7	2	470	1	4	2	3	-0.29166666666666663	0.42322681215900104	0.046025104602510414	-0.8798185941043084	-0.7882797731569013	1
33	6	1	3	1	2	1	1	7	3	191	3	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9637188208616776	1.0	0
40	3	2	2	1	2	1	2	2	1	97	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9646258503401357	1.0	0
46	5	3	4	1	1	1	1	5	5	387	5	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9619047619047618	1.0	0
38	1	1	6	1	1	1	2	1	3	221	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.915192743764172	0.7194706994328897	0
47	2	3	2	1	2	1	2	1	2	421	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9142857142857139	0.7194706994328897	0
59	3	1	4	1	1	2	1	7	1	1241	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9632653061224488	1.0	0
35	2	1	1	1	2	2	2	2	4	98	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9605442176870749	1.0	0
29	3	2	3	1	1	1	1	7	5	112	5	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
50	6	1	4	1	1	1	1	3	1	381	1	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	0
39	6	3	3	1	1	1	1	3	4	10	6	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5605442176870745	0.7557655954631386	0
32	3	2	4	1	2	2	1	1	1	6	4	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7210884353741497	0.024574669187146014	0
31	5	1	3	1	2	2	2	1	2	125	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
24	2	1	2	1	1	1	2	2	3	298	6	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9614512471655325	1.0	0
22	2	2	2	1	1	1	2	2	3	94	2	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7165532879818595	-0.14858223062382336	0
28	4	2	3	1	2	1	1	2	3	373	2	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7138321995464854	-0.14858223062382336	0
41	3	1	1	1	1	1	2	5	2	120	3	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
53	3	3	3	1	1	1	1	6	4	228	1	999	1	2	-0.33333333333333326	-0.08963367108339071	0.33891213389121333	-0.9931972789115646	-0.6589792060491533	0
62	6	3	2	1	2	1	1	7	3	405	1	999	0	1	-0.7916666666666665	-1.0	0.6234309623430958	-0.8975056689342404	-0.14858223062382336	1
28	3	3	3	1	1	1	1	1	4	1148	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6861678004535148	0.024574669187146014	1
29	1	2	6	1	2	1	2	3	1	69	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	0
